"","load1","load2","load3","load4","load5","load6","load7","load8","load9","load10","load11","load12","load13","load14","load15","load16","load17","load18","load19","load20","temp1","temp2","temp3","temp4","temp5","temp6","temp7","temp8","temp9","temp10","temp11"
"load1",1,0.987917004185482,0.987916991242896,0.983241084721787,0.984741394245219,0.988481013881651,0.987916991242896,0.98894460437433,0.911011798118227,0.975923938795972,0.975850302538909,0.963479468841679,0.992606661718865,0.979781796344237,0.990560517796421,0.972859725253596,0.991546548008381,0.989451296652672,0.989837970341458,0.992505298289944,0.978869844369504,0.983802968082941,0.97793926011483,0.980843899060618,0.976943533924142,0.983528364018862,0.980934977354214,0.981229344549318,0.980202040915932,0.983412922932689,0.981806054594369
"load2",0.987917004185482,1,0.999999999991183,0.987470420158534,0.982310622688743,0.999969754786236,0.999999999991183,0.989445693994095,0.926221042325289,0.987377286812389,0.982151141511155,0.96525042712749,0.990836163829929,0.968597658074378,0.985934685485949,0.970256241747849,0.991997236089639,0.988899115993347,0.979175064730556,0.996973573375108,0.989575640996777,0.991589248139842,0.990398170353505,0.989578968328845,0.989846354949457,0.990806474403646,0.991869830095725,0.989629160597194,0.991896051719979,0.990964573234691,0.992512930236899
"load3",0.987916991242896,0.999999999991183,1,0.987470432693847,0.982310631673855,0.999969755160636,1,0.989445673922537,0.926221174970092,0.98737729058734,0.982151141513909,0.965250428555027,0.990836158013311,0.96859768630533,0.985934707671353,0.970256255334857,0.991997258841057,0.988899125342423,0.979175080150393,0.996973571433391,0.989575682166844,0.991589284811952,0.990398216898657,0.989579022462531,0.989846403596892,0.990806516596773,0.991869880007273,0.989629219527478,0.991896098655718,0.990964616985796,0.99251297055879
"load4",0.983241084721787,0.987470420158534,0.987470432693847,1,0.976364529127181,0.987704803340808,0.987470432693847,0.983942361617458,0.933978626415453,0.975113483773529,0.97239289915454,0.959238731787004,0.987376431564371,0.965480077225502,0.98118594055657,0.967156647902463,0.985696541276688,0.983143092355072,0.975802717162916,0.988848821568919,0.986557683979,0.988741360171766,0.986684282454927,0.986651883546312,0.986252428332253,0.987790563442561,0.988740770993116,0.986570773272252,0.98883978895317,0.98801752380209,0.989184871618782
"load5",0.984741394245219,0.982310622688743,0.982310631673855,0.976364529127181,1,0.983737317347811,0.982310631673855,0.991874069032772,0.891001883038627,0.975404666250628,0.984995905041714,0.980556192627111,0.987299152126352,0.98134765231732,0.988917515390027,0.987312636597687,0.983902736103247,0.993377585813491,0.98759530731656,0.985987532968456,0.969445697613791,0.969413520344098,0.970454707170625,0.968846321721669,0.969696712407142,0.968778621010305,0.971477169035743,0.969410251182281,0.971939114108341,0.969343704352368,0.97193439958304
"load6",0.988481013881651,0.999969754786236,0.999969755160636,0.987704803340808,0.983737317347811,1,0.999969755160636,0.99024355790223,0.925406716454362,0.987575589925998,0.982961172580806,0.966566106210337,0.991387228635538,0.96980951854796,0.986753104763379,0.971648145474662,0.992359851762465,0.989781743247654,0.980214540044172,0.997219588490689,0.989436702395828,0.991366752472709,0.990267562475284,0.989414995413362,0.989706803564601,0.990589564175937,0.991721602529765,0.989486561682261,0.991765938870106,0.990764680160369,0.992357428973384
"load7",0.987916991242896,0.999999999991183,1,0.987470432693847,0.982310631673855,0.999969755160636,1,0.989445673922537,0.926221174970092,0.98737729058734,0.982151141513909,0.965250428555027,0.990836158013311,0.96859768630533,0.985934707671353,0.970256255334857,0.991997258841057,0.988899125342423,0.979175080150393,0.996973571433391,0.989575682166844,0.991589284811952,0.990398216898657,0.989579022462531,0.989846403596892,0.990806516596773,0.991869880007273,0.989629219527478,0.991896098655718,0.990964616985796,0.99251297055879
"load8",0.98894460437433,0.989445693994095,0.989445673922537,0.983942361617458,0.991874069032772,0.99024355790223,0.989445673922537,1,0.907515191336864,0.976604715401787,0.98245007473877,0.973700806810048,0.990950079533713,0.975773944883553,0.988779163300662,0.979976124183963,0.986194631000714,0.990734086660184,0.985243266483092,0.99099275993347,0.976975318542633,0.979603947475476,0.978901608854269,0.976979211620933,0.97793511447757,0.977982693551636,0.979559303209225,0.977570561299996,0.980190346880825,0.978338046780583,0.981668187045902
"load9",0.911011798118227,0.926221042325289,0.926221174970092,0.933978626415453,0.891001883038627,0.925406716454362,0.926221174970092,0.907515191336864,1,0.912392587454563,0.899302626436744,0.880860111218306,0.918074836388431,0.882858815347169,0.90538205071343,0.883863733461615,0.916389255335625,0.905906679829802,0.894804084938431,0.922123574731345,0.936724839520937,0.937694108900946,0.937686434446246,0.935141481501187,0.938119977599271,0.935862134673774,0.938724536059562,0.934127002161575,0.939202802088082,0.93585483222784,0.93800730511872
"load10",0.975923938795972,0.987377286812389,0.98737729058734,0.975113483773529,0.975404666250628,0.987575589925998,0.98737729058734,0.976604715401787,0.912392587454563,1,0.994159100608178,0.983622088449299,0.982015682382798,0.978416599439148,0.984436807263064,0.9830208956167,0.991153115392398,0.987444991404062,0.981120747887419,0.98661328417435,0.987276699285038,0.979176026480306,0.98573026263288,0.983858652670456,0.98627724484264,0.982356180663281,0.982799554676353,0.983377326689958,0.982926313072745,0.982179155695495,0.979222752793789
"load11",0.975850302538909,0.982151141511155,0.982151141513909,0.97239289915454,0.984995905041714,0.982961172580806,0.982151141513909,0.98245007473877,0.899302626436744,0.994159100608178,1,0.996189198680585,0.982816820873951,0.983253811526385,0.986681480226134,0.993558119380518,0.987485594580803,0.991812995910192,0.985410346817213,0.982957264944745,0.980143449271938,0.971393543016492,0.980534954982564,0.975767111819438,0.981187813862156,0.973811686853448,0.975943718153835,0.97573548227393,0.976313857950086,0.973908742044573,0.972612399652402
"load12",0.963479468841679,0.96525042712749,0.965250428555027,0.959238731787004,0.980556192627111,0.966566106210337,0.965250428555027,0.973700806810048,0.880860111218306,0.983622088449299,0.996189198680585,1,0.971552975259867,0.980054640124204,0.978347388758169,0.99449784345934,0.975475685852619,0.984593659169882,0.979409566134733,0.968058357932884,0.965985889862446,0.953791232379321,0.966383348115285,0.959964053761443,0.967799747988265,0.95680003536077,0.959955658438258,0.959929219574261,0.960434019694206,0.957006082207924,0.95550797664447
"load13",0.992606661718865,0.990836163829929,0.990836158013311,0.987376431564371,0.987299152126352,0.991387228635538,0.990836158013311,0.990950079533713,0.918074836388431,0.982015682382798,0.982816820873951,0.971552975259867,1,0.984451387237211,0.995593981528916,0.982470742408486,0.994018676233161,0.99484037440552,0.992890185098606,0.996964159086986,0.984634883726268,0.986542501035693,0.984286061784477,0.985391470053181,0.983482146167466,0.986575794285658,0.985955462390969,0.985591551484851,0.986015690907307,0.986750711433202,0.986812905590704
"load14",0.979781796344237,0.968597658074378,0.96859768630533,0.965480077225502,0.98134765231732,0.96980951854796,0.96859768630533,0.975773944883553,0.882858815347169,0.978416599439148,0.983253811526385,0.980054640124204,0.984451387237211,1,0.992235158385055,0.989484809078154,0.988852527148478,0.98939609541605,0.996489892896217,0.979447532013058,0.969802668786506,0.964396916420745,0.966942837314328,0.970963837783207,0.966304624634545,0.968827478510566,0.9662982061926,0.970320113944626,0.966105664619852,0.968596841839618,0.963628365867794
"load15",0.990560517796421,0.985934685485949,0.985934707671353,0.98118594055657,0.988917515390027,0.986753104763379,0.985934707671353,0.988779163300662,0.90538205071343,0.984436807263064,0.986681480226134,0.978347388758169,0.995593981528916,0.992235158385055,1,0.988588536093946,0.994669353446761,0.996002897660147,0.997211256405047,0.993440797534823,0.980638811593747,0.980413258856405,0.979686426111306,0.981802893214555,0.979124104205053,0.981974479486314,0.980999230943495,0.981827306220065,0.98083284507983,0.982063925551075,0.980770724252189
"load16",0.972859725253596,0.970256241747849,0.970256255334857,0.967156647902463,0.987312636597687,0.971648145474662,0.970256255334857,0.979976124183963,0.883863733461615,0.9830208956167,0.993558119380518,0.99449784345934,0.982470742408486,0.989484809078154,0.988588536093946,1,0.982944543512318,0.992511544616516,0.990172502018443,0.97706347391509,0.969669179430534,0.961034595318049,0.96896457940113,0.966005244726156,0.969165004127133,0.963772939525402,0.965868869124092,0.966314111627432,0.966433793300865,0.964169641696928,0.962587817263673
"load17",0.991546548008381,0.991997236089639,0.991997258841057,0.985696541276688,0.983902736103247,0.992359851762465,0.991997258841057,0.986194631000714,0.916389255335625,0.991153115392398,0.987485594580803,0.975475685852619,0.994018676233161,0.988852527148478,0.994669353446761,0.982944543512318,1,0.994339811387115,0.993238833181007,0.995724432864857,0.991183759144792,0.989496886090649,0.989356668800433,0.992195257755572,0.989028838630599,0.991733825761437,0.99042099418182,0.991876221140015,0.989733009898026,0.991678786149727,0.988680181343863
"load18",0.989451296652672,0.988899115993347,0.988899125342423,0.983143092355072,0.993377585813491,0.989781743247654,0.988899125342423,0.990734086660184,0.905906679829802,0.987444991404062,0.991812995910192,0.984593659169882,0.99484037440552,0.98939609541605,0.996002897660147,0.992511544616516,0.994339811387115,1,0.99500200510317,0.993518506031469,0.983431160109209,0.981274011703959,0.983393076265989,0.982594656377687,0.982805737395611,0.982313017431876,0.983617058984527,0.983102313270169,0.983814624452666,0.982762145699388,0.982367163483957
"load19",0.989837970341458,0.979175064730556,0.979175080150393,0.975802717162916,0.98759530731656,0.980214540044172,0.979175080150393,0.985243266483092,0.894804084938431,0.981120747887419,0.985410346817213,0.979409566134733,0.992890185098606,0.996489892896217,0.997211256405047,0.990172502018443,0.993238833181007,0.99500200510317,1,0.988620667275975,0.97590650874423,0.973908244568514,0.973872629450488,0.97684531860322,0.97315316882707,0.97657598354496,0.974654097529789,0.977125144785916,0.974313192932568,0.976684565310979,0.973326198743881
"load20",0.992505298289944,0.996973573375108,0.996973571433391,0.988848821568919,0.985987532968456,0.997219588490689,0.996973571433391,0.99099275993347,0.922123574731345,0.98661328417435,0.982957264944745,0.968058357932884,0.996964159086986,0.979447532013058,0.993440797534823,0.97706347391509,0.995724432864857,0.993518506031469,0.988620667275975,1,0.98853164975487,0.990950855871833,0.988361839627253,0.9895600445231,0.987583490041092,0.990741044914603,0.990534705243723,0.989586272964367,0.990422969592621,0.990883415618146,0.99159069196
"temp1",0.978869844369504,0.989575640996777,0.989575682166844,0.986557683979,0.969445697613791,0.989436702395828,0.989575682166844,0.976975318542633,0.936724839520937,0.987276699285038,0.980143449271938,0.965985889862446,0.984634883726268,0.969802668786506,0.980638811593747,0.969669179430534,0.991183759144792,0.983431160109209,0.97590650874423,0.98853164975487,1,0.996026450357196,0.99854232794065,0.998302420389425,0.998451087949925,0.997361620634479,0.998015060799804,0.997716740811284,0.997560543578556,0.997512137038779,0.995372431249995
"temp2",0.983802968082941,0.991589248139842,0.991589284811952,0.988741360171766,0.969413520344098,0.991366752472709,0.991589284811952,0.979603947475476,0.937694108900946,0.979176026480306,0.971393543016492,0.953791232379321,0.986542501035693,0.964396916420745,0.980413258856405,0.961034595318049,0.989496886090649,0.981274011703959,0.973908244568514,0.990950855871833,0.996026450357196,1,0.996163085078564,0.997333817231039,0.995342343342003,0.998921335076238,0.998302923080462,0.997046056775908,0.998138570347799,0.999033206724458,0.998764226315132
"temp3",0.97793926011483,0.990398170353505,0.990398216898657,0.986684282454927,0.970454707170625,0.990267562475284,0.990398216898657,0.978901608854269,0.937686434446246,0.98573026263288,0.980534954982564,0.966383348115285,0.984286061784477,0.966942837314328,0.979686426111306,0.96896457940113,0.989356668800433,0.983393076265989,0.973872629450488,0.988361839627253,0.99854232794065,0.996163085078564,1,0.997322653460831,0.999341233522354,0.996745634438464,0.998274673794756,0.996884540231842,0.998081344005665,0.996991525936407,0.996122926973326
"temp4",0.980843899060618,0.989578968328845,0.989579022462531,0.986651883546312,0.968846321721669,0.989414995413362,0.989579022462531,0.976979211620933,0.935141481501187,0.983858652670456,0.975767111819438,0.959964053761443,0.985391470053181,0.970963837783207,0.981802893214555,0.966005244726156,0.992195257755572,0.982594656377687,0.97684531860322,0.9895600445231,0.998302420389425,0.997333817231039,0.997322653460831,1,0.996755770303962,0.998939330292933,0.998311896694402,0.99904133667114,0.997791766152958,0.998941278665617,0.996597962654261
"temp5",0.976943533924142,0.989846354949457,0.989846403596892,0.986252428332253,0.969696712407142,0.989706803564601,0.989846403596892,0.97793511447757,0.938119977599271,0.98627724484264,0.981187813862156,0.967799747988265,0.983482146167466,0.966304624634545,0.979124104205053,0.969165004127133,0.989028838630599,0.982805737395611,0.97315316882707,0.987583490041092,0.998451087949925,0.995342343342003,0.999341233522354,0.996755770303962,1,0.996032078085098,0.997807687131038,0.996240021550735,0.997420054269621,0.996213648699817,0.995227930743984
"temp6",0.983528364018862,0.990806474403646,0.990806516596773,0.987790563442561,0.968778621010305,0.990589564175937,0.990806516596773,0.977982693551636,0.935862134673774,0.982356180663281,0.973811686853448,0.95680003536077,0.986575794285658,0.968827478510566,0.981974479486314,0.963772939525402,0.991733825761437,0.982313017431876,0.97657598354496,0.990741044914603,0.997361620634479,0.998921335076238,0.996745634438464,0.998939330292933,0.996032078085098,1,0.998371042985968,0.99845305970819,0.998058743886857,0.999778474250255,0.997380416146407
"temp7",0.980934977354214,0.991869830095725,0.991869880007273,0.988740770993116,0.971477169035743,0.991721602529765,0.991869880007273,0.979559303209225,0.938724536059562,0.982799554676353,0.975943718153835,0.959955658438258,0.985955462390969,0.9662982061926,0.980999230943495,0.965868869124092,0.99042099418182,0.983617058984527,0.974654097529789,0.990534705243723,0.998015060799804,0.998302923080462,0.998274673794756,0.998311896694402,0.997807687131038,0.998371042985968,1,0.998232371777277,0.999422130011514,0.998784422785033,0.998356729977349
"temp8",0.981229344549318,0.989629160597194,0.989629219527478,0.986570773272252,0.969410251182281,0.989486561682261,0.989629219527478,0.977570561299996,0.934127002161575,0.983377326689958,0.97573548227393,0.959929219574261,0.985591551484851,0.970320113944626,0.981827306220065,0.966314111627432,0.991876221140015,0.983102313270169,0.977125144785916,0.989586272964367,0.997716740811284,0.997046056775908,0.996884540231842,0.99904133667114,0.996240021550735,0.99845305970819,0.998232371777277,1,0.997673463960129,0.998931276667101,0.996485243929608
"temp9",0.980202040915932,0.991896051719979,0.991896098655718,0.98883978895317,0.971939114108341,0.991765938870106,0.991896098655718,0.980190346880825,0.939202802088082,0.982926313072745,0.976313857950086,0.960434019694206,0.986015690907307,0.966105664619852,0.98083284507983,0.966433793300865,0.989733009898026,0.983814624452666,0.974313192932568,0.990422969592621,0.997560543578556,0.998138570347799,0.998081344005665,0.997791766152958,0.997420054269621,0.998058743886857,0.999422130011514,0.997673463960129,1,0.998367360530567,0.998408467799779
"temp10",0.983412922932689,0.990964573234691,0.990964616985796,0.98801752380209,0.969343704352368,0.990764680160369,0.990964616985796,0.978338046780583,0.93585483222784,0.982179155695495,0.973908742044573,0.957006082207924,0.986750711433202,0.968596841839618,0.982063925551075,0.964169641696928,0.991678786149727,0.982762145699388,0.976684565310979,0.990883415618146,0.997512137038779,0.999033206724458,0.996991525936407,0.998941278665617,0.996213648699817,0.999778474250255,0.998784422785033,0.998931276667101,0.998367360530567,1,0.997793483467888
